          (   4,    4) (   4,    3) (   4,    6) (   4,    1) (   4,    6) (   4,    5) (   4,    7) (   4,    1) (   4,    9) (   4,    9)
          (   4,    3) (   4,    6) (   4,    4) (   4,    4) (   4,    5) (   4,    5) (   4,    3) (   4,    2) (   4,    6) (   4,    2)
          (   4,    5) (   4,    2) (   4,    6) (   4,    3) (   4,    5) (   4,    9) (   4,    5) (   4,    6) (   4,    5) (   4,    3)
          (   4,    4) (   4,    5) (   4,    3) (   4,    2) (   4,    6) (   4,    2) (   4,    7) (   4,    7) (   4,    3) (   4,    3)
          (   4,    5) (   4,    4) (   4,    4) (   4,    5) (   4,    4) (   4,    2) (   4,    1) (   4,    4) (   4,    5) (   4,    8)
          (   4,    2) (   4,    6) (   4,    3) (   4,    2) (   4,    3) (   4,    2) (   4,    4) (   4,    2) (   4,    4) (   4,    4)
          (   4,    5) (   4,    4) (   4,    5) (   4,    4) (   4,    2) (   4,    7) (   4,    7) (   4,    5) (   4,    4) (   4,    7)
          (   4,    4) (   4,    7) (   4,    4) (   4,    6) (   4,    1) (   4,    3) (   4,    1) (   4,    3) (   4,    4) (   4,    4)
          (   4,    7) (   4,    2) (   4,    5) (   4,    3) (   4,    3) (   4,    5) (   4,    7) (   4,    2) (   4,    2) (   4,    7)
          (   4,    8) (   4,    4) (   4,    8) (   4,    3) (   4,    7) (   4,    5) (   4,    3) (   4,    6) (   4,    2) (   4,    2)
          (   4,    7) (   4,    3) (   4,    3) (   4,    5) (   4,    2) (   4,    4) (   4,    2) (   4,    4) (   4,    3) (   4,    4)
          (   4,    4) (   4,    2) (   4,    2) (   4,    5) (   4,    4) (   4,    3) (   4,    6) (   4,    3) (   4,    4) (   4,    5)
          (   4,    3) (   4,    4) (   4,    1) (   4,    3) (   4,    7) (   4,    3) (   4,    2) (   4,    8) (   4,    6) (   4,    1)
          (   4,    5) (   4,    3) (   4,    3) (   4,    4) (   4,    3) (   4,    4) (   4,    6) (   4,    3) (   4,    7) (   4,    0)
          (   4,    4) (   4,    3) (   4,    5) (   4,    3) (   4,    5) (   4,    5) (   4,    5) (   4,    1) (   4,    7) (   4,    6)
          (   4,    4) (   4,    4) (   4,    5) (   4,    4) (   4,    6) (   4,    2) (   4,    4) (   4,    7) (   4,    3) (   4,    4)
          (   4,    1) (   4,    2) (   4,    5) (   4,    4) (   4,    4) (   4,    3) (   4,    6) (   4,    8) (   4,    4) (   4,    7)
          (   4,    8) (   4,    5) (   4,    5) (   4,    0) (   4,    2) (   4,    2) (   4,    5) (   4,    4) (   4,    4) (   4,    4)
          (   4,    7) (   4,    4) (   4,    4) (   4,    2) (   4,    6) (   4,    5) (   4,    5) (   4,    2) (   4,    4) (   4,    7)
          (   4,    4) (   4,    0) (   4,    2) (   4,    5) (   4,    4) (   4,    7) (   4,   10) (   4,    2) (   4,    5) (   4,    3)
          (   4,    5) (   4,    7) (   4,    2) (   4,    7) (   4,    6) (   4,    3) (   4,    4) (   4,    2) (   4,    5) (   4,    2)
          (   4,    3) (   4,    6) (   4,    3) (   4,    2) (   4,    5) (   4,    2) (   4,    4) (   4,    6) (   4,    3) (   4,    2)
          (   4,    3) (   4,    3) (   4,    6) (   4,    4) (   4,    4) (   4,    3) (   4,    4) (   4,    3) (   4,    6) (   4,    2)
          (   4,    6) (   4,    7) (   4,    5) (   4,    5) (   4,    4) (   4,    6) (   4,    3) (   4,    3) (   4,    4) (   4,    4)
          (   4,    7) (   4,    7) (   4,    2) (   4,    3) (   4,    7) (   4,    2) (   4,    4) (   4,    3) (   4,    7) (   4,    1)
          (   4,    2) (   4,    5) (   4,    5) (   4,    3) (   4,    3) (   4,    2) (   4,    4) (   4,    4) (   4,    3) (   4,    2)
          (   4,    3) (   4,    5) (   4,    6) (   4,    8) (   4,    1) (   4,    3) (   4,    3) (   4,    4) (   4,    5) (   4,    6)
          (   4,    3) (   4,    5) (   4,    3) (   4,    4) (   4,    2) (   4,    1) (   4,    1) (   4,    4) (   4,    4) (   4,    4)
          (   4,    4) (   4,    3) (   4,    4) (   4,    0) (   4,    4) (   4,    4) (   4,    5) (   4,    3) (   4,    4) (   4,    3)
          (   4,    5) (   4,    2) (   4,    5) (   4,    3) (   4,    6) (   4,    7) (   4,    0) (   4,    8) (   4,    3) (   4,    3)
          (   4,    6) (   4,    2) (   4,    1) (   4,    3) (   4,    4) (   4,    5) (   4,    4) (   4,    6) (   4,    5) (   4,    2)
          (   4,    2) (   4,    2) (   4,    3) (   4,    2) (   4,    5) (   4,    4) (   4,    6) (   4,    4) (   4,    5) (   4,    1)
          (   4,    4) (   4,    2) (   4,    2) (   4,    8) (   4,    6) (   4,    1) (   4,    3) (   4,    6) (   4,    6) (   4,    2)
          (   4,    4) (   4,    4) (   4,    3) (   4,    8) (   4,    3) (   4,    5) (   4,    7) (   4,    5) (   4,    8) (   4,    5)
         
node   6 sent_total   2785  recv_total   2817

node   7  (   0,    0) (   1,    0) (   0,    0) (   4,    2) (   4,    1) (   4,    4) (   4,    6) (   4,    6) (   4,    6) (   4,    3)
          (   4,    2) (   4,    3) (   4,    3) (   4,    3) (   4,    3) (   4,    3) (   4,    3) (   4,    9) (   4,    5) (   4,    4)
          (   4,    3) (   4,    4) (   4,    3) (   4,    3) (   4,    2) (   4,    3) (   4,    5) (   4,    3) (   4,    3) (   4,    5)
          (   4,    7) (   4,    4) (   4,    3) (   4,    6) (   4,    3) (   4,    3) (   4,    3) (   4,    9) (   4,    6) (   4,    3)
          (   4,    2) (   4,    3) (   4,    4) (   4,    0) (   4,    7) (   4,    0) (   4,    8) (   4,    5) (   4,    2) (   4,    1)
          (   4,    4) (   4,    3) (   4,    7) (   4,    4) (   4,    6) (   4,    5) (   4,    2) (   4,    4) (   4,    1) (   4,    4)
          (   4,    3) (   4,    5) (   4,    3) (   4,    4) (   4,    4) (   4,    2) (   4,    3) (   4,    3) (   4,    5) (   4,    3)
          (   4,    3) (   4,    6) (   4,    5) (   4,    6) (   4,    5) (   4,    5) (   4,    1) (   4,    5) (   4,    3) (   4,    3)
          (   4,    7) (   4,    3) (   4,    4) (   4,    6) (   4,    1) (   4,    5) (   4,    3) (   4,    5) (   4,    5) (   4,    3)
          (   4,    7) (   4,    1) (   4,    4) (   4,    6) (   4,    5) (   4,    4) (   4,    4) (   4,    3) (   4,    8) (   4,    5)
          (   4,    2) (   4,    5) (   4,    5) (   4,    6) (   4,    6) (   4,    3) (   4,    4) (   4,    0) (   4,    4) (   4,    9)
          (   4,    3) (   4,    4) (   4,    9) (   4,    5) (   4,    8) (   4,    7) (   4,    5) (   4,    3) (   4,    4) (   4,    6)
          (   4,    5) (   4,    3) (   4,    5) (   4,    4) (   4,    4) (   4,    6) (   4,    3) (   4,    4) (   4,    2) (   4,    4)
          (   4,    6) (   4,    1) (   4,    5) (   4,    1) (   4,    2) (   4,    4) (   4,    3) (   4,    3) (   4,    0) (   4,    4)
          (   4,    3) (   4,    3) (   4,    4) (   4,    3) (   4,    3) (   4,    5) (   4,    5) (   4,    8) (   4,    3) (   4,    2)
          (   4,    8) (   4,    4) (   4,    1) (   4,    2) (   4,    5) (   4,    4) (   4,    2) (   4,    2) (   4,    8) (   4,    3)
          (   4,    2) (   4,    3) (   4,    1) (   4,    6) (   4,    4) (   4,    3) (   4,    9) (   4,    9) (   4,    4) (   4,    5)
          (   4,    1) (   4,    3) (   4,    6) (   4,    5) (   4,    6) (   4,    3) (   4,    0) (   4,    4) (   4,    7) (   4,    6)
          (   4,    2) (   4,    4) (   4,    3) (   4,    9) (   4,    4) (   4,    9) (   4,    2) (   4,    4) (   4,    4) (   4,    6)
          (   4,    3) (   4,    6) (   4,    3) (   4,    3) (   4,    3) (   4,    3) (   4,    4) (   4,    6) (   4,    7) (   4,    7)
          (   4,    3) (   4,    5) (   4,    4) (   4,    6) (   4,    2) (   4,    3) (   4,    4) (   4,    1) (   4,    6) (   4,    2)
          (   4,    3) (   4,    4) (   4,   11) (   4,    1) (   4,    2) (   4,    4) (   4,    6) (   4,    5) (   4,    6) (   4,    1)
          (   4,    6) (   4,    7) (   4,    3) (   4,    5) (   4,    2) (   4,    4) (   4,    5) (   4,    1) (   4,    7) (   4,    3)
          (   4,    7) (   4,    5) (   4,    2) (   4,    5) (   4,    1) (   4,    4) (   4,    1) (   4,    5) (   4,    7) (   4,    3)
          (   4,    7) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   4,    3) (   4,    3) (   4,    5) (   4,    6)
          (   4,    5) (   4,    3) (   4,    2) (   4,    2) (   4,    2) (   4,    3) (   4,    2) (   4,    5) (   4,    5) (   4,    3)
          (   4,    6) (   4,    4) (   4,    5) (   4,    5) (   4,    4) (   4,    4) (   4,    4) (   4,    3) (   4,    2) (   4,    3)
          (   4,    3) (   4,    3) (   4,    5) (   4,    6) (   4,    2) (   4,    5) (   4,    7) (   4,    3) (   4,    2) (   4,    4)
          (   4,    4) (   4,    3) (   4,    7) (   4,    2) (   4,    7) (   4,    3) (   4,    2) (   4,    4) (   4,    7) (   4,    4)
          (   4,    1) (   4,    4) (   4,    4) (   4,    4) (   4,    6) (   4,    6) (   4,    5) (   4,    3) (   4,    4) (   4,    7)
          (   4,    4) (   4,    7) (   4,    4) (   4,    6) (   4,    4) (   4,    5) (   4,    7) (   4,    5) (   4,    4) (   4,    6)
          (   4,    2) (   4,    2) (   4,    2) (   4,    6) (   4,    2) (   4,    5) (   4,    4) (   4,    6) (   4,    3) (   4,    2)
          (   4,    6) (   4,    3) (   4,    9) (   4,    7) (   4,    5) (   4,    3) (   4,    0) (   4,    1) (   4,    6) (   4,    3)
          (   4,    2) (   4,    3) (   4,    2) (   4,    2) (   4,    5) (   4,    3) (   4,    5) (   4,    7) (   4,    3) (   4,    2)
          (   4,    6) (   4,    4) (   4,    4) (   4,    9) (   4,    2) (   4,    2) (   4,    7) (   4,    7) (   4,    5) (   4,    3)
          (   4,    2) (   4,    0) (   4,    2) (   4,    4) (   4,    6) (   4,    5) (   4,    3) (   4,    5) (   4,    2) (   4,    1)
          (   4,    5) (   4,    6) (   4,    3) (   4,    4) (   4,    6) (   4,    5) (   4,    5) (   4,    7) (   4,    4) (   4,    4)
          (   4,    3) (   4,    2) (   4,    3) (   4,    4) (   4,    5) (   4,    1) (   4,    4) (   4,    0) (   4,    1) (   4,    3)
          (   4,    9) (   4,    8) (   4,    4) (   4,    2) (   4,    1) (   4,    2) (   4,    2) (   4,    3) (   4,    5) (   4,    6)
          (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   4,    3) (   4,    2) (   4,    2) (   4,    6) (   4,    4) (   4,    5)
          (   4,    5) (   4,    0) (   4,    6) (   4,    1) (   4,    6) (   4,    1) (   4,    0) (   4,    4) (   4,    7) (   4,    4)
          (   4,    4) (   4,    7) (   4,    4) (   4,    1) (   4,    7) (   4,    3) (   4,    5) (   4,    5) (   4,    3) (   4,    1)
          (   4,    5) (   4,    6) (   4,    3) (   4,    7) (   4,    4) (   4,    2) (   4,    6) (   4,    5) (   4,    3) (   4,    3)
          (   4,    3) (   4,    4) (   4,    6) (   4,    5) (   4,    6) (   4,    5) (   4,    5) (   4,    3) (   4,    4) (   4,    1)
          (   4,    3) (   4,    4) (   4,    3) (   4,    5) (   4,    7) (   4,    1) (   4,    3) (   4,    1) (   4,    2) (   4,    3)
          (   4,    0) (   4,    5) (   4,    2) (   4,    6) (   4,    3) (   4,    4) (   4,    7) (   4,    5) (   4,    3) (   4,    9)
          (   4,    6) (   4,    6) (   4,    2) (   4,    5) (   4,    6) (   4,    6) (   4,    3) (   4,    3) (   4,    7) (   4,    3)
          (   4,    4) (   4,    5) (   4,    8) (   4,    4) (   4,    4) (   4,    7) (   4,    5) (   4,    2) (   4,    4) (   4,    5)
          (   4,    2) (   4,    3) (   4,    6) (   4,    5) (   4,    2) (   4,    8) (   4,    3) (   4,    4) (   4,    6) (   4,    6)
          (   4,    3) (   4,    5) (   4,    4) (   4,    3) (   4,    3) (   4,    4) (   4,    6) (   4,    4) (   4,    1) (   4,    4)
          (   4,    4) (   4,    2) (   4,    5) (   4,    4) (   4,    0) (   4,    3) (   4,    3) (   4,    2) (   4,    4) (   4,    2)
          (   4,    6) (   4,    5) (   4,    1) (   4,    5) (   4,    3) (   4,    5) (   4,    5) (   4,    3) (   4,    2) (   4,    4)
          (   4,    6) (   4,    1) (   4,    3) (   4,    1) (   4,    5) (   4,    1) (   4,    3) (   4,    3) (   4,    4) (   4,    1)
          (   4,    3) (   4,    1) (   4,    2) (   4,    6) (   4,    5) (   4,    4) (   4,    3) (   4,    4) (   4,    5) (   4,    3)
          (   4,    6) (   4,    1) (   4,    6) (   4,    3) (   4,    5) (   4,    7) (   4,    3) (   4,    1) (   4,    6) (   4,    1)
          (   4,    3) (   4,    6) (   4,    2) (   4,    6) (   4,    6) (   4,    4) (   4,    2) (   4,    5) (   4,    6) (   4,    6)
          (   4,    3) (   4,    2) (   4,    4) (   4,    6) (   4,    2) (   4,    6) (   4,    1) (   4,    4) (   4,    2) (   4,    4)
          (   4,    3) (   4,    2) (   4,    7) (   4,    4) (   4,    2) (   4,    8) (   4,    4) (   4,    3) (   4,    5) (   4,    1)
          (   4,    4) (   4,    6) (   4,    7) (   4,    3) (   4,    9) (   4,    2) (   4,    4) (   4,    6) (   4,    2) (   4,    5)
          (   4,    3) (   4,    1) (   4,    0) (   4,    3) (   4,    1) (   4,    3) (   4,    2) (   4,    2) (   4,    3) (   4,    3)
          (   4,    2) (   4,    4) (   4,    5) (   4,    5) (   4,    5) (   4,    4) (   4,    7) (   4,    5) (   4,    4) (   4,    5)
          (   4,    3) (   4,    1) (   4,    2) (   4,    4) (   4,    3) (   4,    1) (   4,    1) (   4,    2) (   4,    4) (   4,    2)
          (   4,    5) (   4,    3) (   4,    2) (   4,    4) (   4,    4) (   4,    5) (   4,    3) (   4,    2) (   4,    4) (   4,    2)
          (   4,    4) (   4,    5) (   4,    3) (   4,    3) (   4,    3) (   4,    1) (   4,    3) (   4,    3) (   4,    2) (   4,    8)
          (   4,    3) (   4,    5) (   4,    5) (   4,    4) (   4,    6) (   4,    7) (   4,    7) (   4,    4) (   4,    8) (   4,    3)
          (   4,    1) (   4,    2) (   4,    7) (   4,    3) (   4,    3) (   4,    9) (   4,    3) (   4,    6) (   4,    6) (   4,    5)
          (   4,    2) (   4,    5) (   4,    3) (   4,    4) (   4,    3) (   4,    6) (   4,    2) (   4,    4) (   4,    3) (   4,    4)
          (   4,    2) (   4,    4) (   4,    4) (   4,    4) (   4,    3) (   4,    5) (   4,    1) (   4,    4) (   4,    4) (   4,    6)
          (   4,    4) (   4,    3) (   4,    3) (   4,    3) (   4,    6) (   4,    3) (   4,    7) (   4,    5) (   4,    4) (   4,    3)
          (   4,    4) (   4,    5) (   4,    6) (   4,    3) (   4,    4) (   4,    6) (   4,    6) (   4,    4) (   4,    4) (   4,    3)
         
node   7 sent_total   2789  recv_total   2777

node   8  (   0,    0) (   1,    0) (   0,    0) (   4,    2) (   4,    2) (   4,    4) (   4,    4) (   4,    4) (   4,    2) (   4,    9)
          (   4,    5) (   4,    3) (   4,   10) (   4,    5) (   4,    6) (   4,    6) (   4,    4) (   4,    5) (   4,    3) (   4,    3)
          (   4,    3) (   4,    6) (   4,    2) (   4,    2) (   4,    6) (   4,    3) (   4,    3) (   4,    3) (   4,    3) (   4,    5)
          (   4,    2) (   4,    3) (   4,    3) (   4,    6) (   4,    7) (   4,    5) (   4,    4) (   4,    5) (   4,    2) (   4,    7)
          (   4,    3) (   4,    1) (   4,    5) (   4,    7) (   4,    1) (   4,   11) (   4,    6) (   4,    5) (   4,    4) (   4,    4)
          (   4,    3) (   4,    2) (   4,   10) (   4,    5) (   4,    5) (   4,    3) (   4,    1) (   4,    4) (   4,    2) (   4,    3)
          (   4,    6) (   4,    3) (   4,    5) (   4,    4) (   4,    2) (   4,    4) (   4,    3) (   4,    6) (   4,    3) (   4,    3)
          (   4,    3) (   4,    7) (   4,    6) (   4,    4) (   4,    2) (   4,    8) (   4,    3) (   4,    1) (   4,    5) (   4,    1)
          (   4,    6) (   4,    2) (   4,    6) (   4,    3) (   4,    7) (   4,    5) (   4,    3) (   4,    3) (   4,    3) (   4,    6)
          (   4,    4) (   4,    3) (   4,    7) (   4,    3) (   4,    2) (   4,    2) (   4,    2) (   4,    5) (   4,    4) (   4,    3)
          (   4,    5) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   8 sent_total    393  recv_total    405

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   4,    2) (   4,    2) (   4,    5) (   4,    5) (   4,    4) (   4,    4)
          (   4,    5) (   4,    6) (   4,    2) (   4,    5) (   4,    6) (   4,    5) (   4,    3) (   4,    2) (   4,    6) (   4,    3)
          (   4,    4) (   4,    3) (   4,    7) (   4,    2) (   4,    6) (   4,   12) (   4,    2) (   4,    5) (   4,    5) (   4,    5)
          (   4,    1) (   4,    3) (   4,    2) (   4,    2) (   4,    6) (   4,    5) (   4,    4) (   4,    2) (   4,    3) (   4,    2)
          (   4,    6) (   4,    6) (   4,    2) (   4,    4) (   4,    3) (   4,    4) (   4,    4) (   4,    2) (   4,    5) (   4,    1)
          (   4,    4) (   4,    6) (   4,    5) (   4,    1) (   4,    2) (   4,    3) (   4,    4) (   4,    3) (   4,    5) (   4,    3)
          (   4,    6) (   4,    5) (   4,    3) (   4,    3) (   4,    7) (   4,    3) (   4,    9) (   4,    7) (   4,    3) (   4,    5)
          (   4,    5) (   4,    6) (   4,    2) (   4,    4) (   4,    5) (   4,    7) (   4,    4) (   4,    8) (   4,    5) (   4,    4)
          (   4,    5) (   4,    2) (   4,    4) (   4,    5) (   4,    4) (   4,    6) (   4,    4) (   4,    2) (   4,    6) (   4,    4)
          (   4,    2) (   4,    0) (   4,    2) (   4,    3) (   4,    3) (   4,    2) (   4,    9) (   4,    3) (   4,    3) (   4,    7)
          (   4,    8) (   4,    6) (   4,    5) (   4,    5) (   4,    1) (   4,    2) (   4,    2) (   4,    3) (   4,    5) (   4,    4)
          (   4,    2) (   4,    3) (   4,    1) (   4,    2) (   4,    3) (   4,    2) (   4,    4) (   4,    3) (   4,    0) (   4,    4)
          (   4,    1) (   4,    3) (   4,    3) (   4,    5) (   4,    7) (   4,    3) (   4,    3) (   4,    4) (   4,    4) (   4,    2)
          (   4,    4) (   4,    5) (   4,    1) (   4,    4) (   4,    5) (   4,    6) (   4,    5) (   4,    2) (   4,    4) (   4,    1)
          (   4,    3) (   4,    3) (   4,    5) (   4,    5) (   4,    4) (   4,    3) (   4,    6) (   4,    4) (   4,    6) (   4,    5)
          (   4,    4) (   4,    4) (   4,    2) (   4,    8) (   4,    6) (   4,    6) (   4,    5) (   4,    3) (   4,    2) (   4,    5)
          (   4,    3) (   4,    6) (   4,    5) (   4,    3) (   4,    6) (   4,    6) (   4,    4) (   4,    2) (   4,    2) (   4,    2)
          (   4,    7) (   4,    5) (   4,    7) (   4,    5) (   4,    4) (   4,    6) (   4,    7) (   4,    4) (   4,    4) (   4,    4)
          (   4,    4) (   4,    7) (   4,    5) (   4,    5) (   4,    4) (   4,    2) (   4,    2) (   4,    5) (   4,    2) (   4,    4)
